(i;j)= (17;53)= ,1140.39
(i;j)= (18;30)= ,1081.87
(i;j)= (18;31)= ,1081.87
(i;j)= (18;36)= ,1020
(i;j)= (18;40)= ,806.381
(i;j)= (18;46)= ,806.381
(i;j)= (18;47)= ,806.381
(i;j)= (18;53)= ,1081.87
(i;j)= (18;54)= ,1020
(i;j)= (19;31)= ,1140.39
(i;j)= (19;36)= ,1020
(i;j)= (19;42)= ,1020
(i;j)= (19;43)= ,1020
(i;j)= (19;44)= ,1140.39
(i;j)= (19;45)= ,1020
(i;j)= (19;55)= ,1081.87
(i;j)= (20;31)= ,1020
(i;j)= (20;36)= ,1020
(i;j)= (20;47)= ,806.381
(i;j)= (20;56)= ,1140.39
(i;j)= (21;32)= ,1081.87
(i;j)= (21;37)= ,1140.39
(i;j)= (21;45)= ,510
(i;j)= (21;48)= ,1140.39
(i;j)= (21;49)= ,1020
(i;j)= (21;50)= ,1020
(i;j)= (21;51)= ,1020
(i;j)= (21;52)= ,1020
(i;j)= (21;56)= ,1140.39
(i;j)= (22;33)= ,1081.87
(i;j)= (22;37)= ,1081.87
(i;j)= (22;38)= ,1081.87
(i;j)= (22;53)= ,1081.87
(i;j)= (22;56)= ,1020
(i;j)= (23;33)= ,1020
(i;j)= (23;38)= ,1020
(i;j)= (23;53)= ,1020
(i;j)= (23;56)= ,1020
(i;j)= (24;34)= ,1140.39
(i;j)= (24;38)= ,806.381
(i;j)= (24;54)= ,1140.39
(i;j)= (24;55)= ,510
(i;j)= (24;56)= ,1140.39
(i;j)= (25;34)= ,1140.39
(i;j)= (25;39)= ,1081.87
(i;j)= (25;54)= ,1140.39
(i;j)= (25;56)= ,1140.39
(i;j)= (26;34)= ,1020
(i;j)= (26;39)= ,1020
(i;j)= (26;54)= ,806.381
(i;j)= (26;56)= ,806.381
(i;j)= (27;35)= ,1140.39
(i;j)= (27;40)= ,1081.87
(i;j)= (28;35)= ,1140.39
(i;j)= (28;41)= ,1081.87
(i;j)= (29;35)= ,1020
(i;j)= (29;41)= ,1020
(i;j)= (30;36)= ,1081.87
(i;j)= (30;37)= ,1020
(i;j)= (30;42)= ,1140.39
(i;j)= (31;38)= ,1081.87
(i;j)= (31;42)= ,1140.39
(i;j)= (32;38)= ,1020
(i;j)= (32;42)= ,1020
(i;j)= (33;38)= ,1020
(i;j)= (33;43)= ,1081.87
(i;j)= (34;38)= ,1020
(i;j)= (34;44)= ,1081.87
(i;j)= (35;38)= ,1020
(i;j)= (35;44)= ,1020
(i;j)= (36;38)= ,1020
(i;j)= (36;44)= ,1020
(i;j)= (37;38)= ,1020
(i;j)= (37;44)= ,1020
(i;j)= (38;38)= ,1020
(i;j)= (38;44)= ,1020
(i;j)= (39;38)= ,1020
(i;j)= (39;44)= ,1020
(i;j)= (40;38)= ,1020
(i;j)= (40;44)= ,1020
(i;j)= (41;38)= ,1020
(i;j)= (41;44)= ,1020
(i;j)= (42;39)= ,1081.87
(i;j)= (42;40)= ,1020
(i;j)= (42;41)= ,1020
(i;j)= (42;44)= ,1020
(i;j)= (43;42)= ,1081.87
(i;j)= (43;46)= ,806.381
(i;j)= (43;47)= ,1081.87
(i;j)= (44;42)= ,1020
(i;j)= (44;47)= ,721.249
(i;j)= (44;48)= ,1081.87
(i;j)= (45;43)= ,1081.87
(i;j)= (45;48)= ,1020
(i;j)= (46;44)= ,1081.87
(i;j)= (46;48)= ,1140.39
(i;j)= (47;44)= ,1020
(i;j)= (47;47)= ,1020
(i;j)= (48;45)= ,1081.87
(i;j)= (48;46)= ,1020
(i;j)= (48;47)= ,1081.87
